1316668742697447424	2020-10-15 09:14:25+00:00	Live now with @GregHughes2 on @highlandradio discussing the impact of level4 on business, Education, families, individuals #Donegal #covid19 #staysafe #tabhairaire https://t.co/RoxBHW3d0Z
1316734841459814401	2020-10-15 13:37:04+00:00	Thank you @BorderWorkers for this discussion &amp; for highlighting to me the issues affecting your members &amp; the restrictive personal tax rules which impact cross border workers who reside in Ireland &amp;work in Northern Ireland on a daily basis.I have raised this matter with @Paschald https://t.co/SMEN63Uwe5
1316798844965916672	2020-10-15 17:51:24+00:00	Maith sibh Róise, Caitríona, Anne &amp; Caitlín @LionraLC @CnaG @SnaGaeilge #SnaG #Gaeilge https://t.co/SJNWmOqqdq
1316987760171954176	2020-10-16 06:22:05+00:00	Congratulations Chloe @chloenmagee &amp; Sam @Sam9magee and best wishes today #Donegal #DenmarkOpen2020 @irishbadminton https://t.co/SY8A7zu0P6
1317080959817318400	2020-10-16 12:32:25+00:00	Lúchair orm a bheith ag Ionad a' Phobail Machaire Rabhartaigh ar an mhaidin dheas seo. Go raibh maith agat l'Éamonn &amp; leis an coiste uilig don chuireadh bheith libh. Is mór an onóir dom an fód a thiontiú ar an tógra seo, do pháirc súgartha &amp; carr chlós a thógáil ar an thalamh seo https://t.co/v5GNKqOI7J
1317080966104571904	2020-10-16 12:32:27+00:00	Comhghairdeas mór leis an coiste don sár-obair atá déanta acu leis an tógra seo a chur chun cinn, go háirithe sna laethanta deacra dúshlánacha seo leis an coróinvíreas thart orainn. Beidh seo ina áis tábhachtach do pháistí &amp; do theaghlaigh i gceantar Mhachaire Rabhartaigh #Óige https://t.co/ngPXbhCqRb
1317111010948485120	2020-10-16 14:31:50+00:00	Over €40.2m worth of advance payments under the Basic Payment Scheme will begin to issue to 7,998 farmers in #Donegal from today. The BPS is set at a rate of 70%, which is an increase on the 50% normally allowed. Welcome news for farmers in what has been another tough year #BPS
1317419151477084160	2020-10-17 10:56:16+00:00	Maidin mhaith #BunLinne #Bunlin https://t.co/JiYVM0PnFO
1318204403493539843	2020-10-19 14:56:35+00:00	Focail deasa anseo, go háirithe sna laethanta deacra dúshlánacha seo #misneach #sólás #Gaeilge  #lechéile @SnaGaeilge @dhun_na @rte https://t.co/tij8RUK65t
1318318294546436097	2020-10-19 22:29:09+00:00	Brilliant idea @annsinead  Ádh mór #workingtogether #lechéile #BetterTogether #Donegal https://t.co/s8Kb6sA9Y3
1318475318156513281	2020-10-20 08:53:06+00:00	On now with @GregHughes2  @highlandradio to discuss #level5 being imposed from tomorrow night- we need as much information as possible communicated regarding the new restrictions to help clarify questions people have #workingtogether https://t.co/AOEl3njctY
1318555194653855745	2020-10-20 14:10:30+00:00	Well done to all involved on this lovely heritage project..agus comhghairdeas mór leis an gradam inniu @GapHeritage  #NationalHeritageAwards2020 #oidhreacht #cultúr 🏆 https://t.co/pIqqWUX0wj
1319036159469694982	2020-10-21 22:01:41+00:00	Ag cruinniú 'Comhchoiste na Gaeilge, na Gaeltachta agus Phobal Labhartha na Gaeilge' tráthnóna inniu - a lán habhair a phlé againn, agus an deis againn ceisteanna a chur ar an Choimisinéir Teanga Rónán Ó Dómhnaill @ceartateanga  #Gaeilge #Gaeltachta @OireachtasNews https://t.co/8vylHs65tx
1321980578959417344	2020-10-30 01:01:45+00:00	Congratulations to Rathmullan &amp; District Local History Society,  winners of this year’s Heritage of Education Award at the #HeritageAwards2020  Really enjoyable &amp; brilliant work @rathmullaninfo  @HeritageHubIRE @HeritageWeek  https://t.co/Vizyt7VUht
1322292544844242944	2020-10-30 21:41:24+00:00	Great initiative, smaoineamh ar dóigh #BuyDonegalWeekend #Donegal https://t.co/pY227323nk
1322314372874752006	2020-10-30 23:08:08+00:00	Smaoineamh deasa do mhaisiúcháin do #OícheShamhna @Muintearas #Halloween https://t.co/9BBMMgIebe
1322507601242918912	2020-10-31 11:55:57+00:00	Best of luck @DonegalLGFA Ádh mór #Donegal https://t.co/ywhZz6Furg
1322680431259635713	2020-10-31 23:22:43+00:00	Oíche Shamhna Shona daoibh 🎃🌘 #HappyHalloween #samhain https://t.co/Zb1f6qeLss
1322682272370348033	2020-10-31 23:30:02+00:00	@MrDJKellyBsc You too D.J, hope you’ve got to enjoy midterm
1322922668455329793	2020-11-01 15:25:17+00:00	Savage result for @officialdonegal ..Never felt as nervous since 92! Knock out is not for the faint hearted #donegalgaa #dúnnangall @UlsterGAA https://t.co/yusxIZXwU6
1323229636369797120	2020-11-02 11:45:04+00:00	Thanks for everything you do @IrishCoastGuard https://t.co/5x9evTsHhl
1323250276338421763	2020-11-02 13:07:05+00:00	Great news as €85M announced in sports funding @sportireland for NGB's, Local Sports Partnerships &amp; Clubs to address #Covid19 challenges, with additional funding for GAA, Camogie, Ladies Gaelic Football Championships &amp; dedicated funding for disability &amp; older adult sport
1323305092100050948	2020-11-02 16:44:54+00:00	Lovely advert, well done @Shoplk1 Letterkenny 👏  #buylocal #donegal #bettertogether https://t.co/EcO2X7uxo8
1324072292968706050	2020-11-04 19:33:29+00:00	Great moment! Best of luck Liam @liamdelap Hope you're enjoying the journey so far and what a dream to score on your debut.. doing #Donegal &amp; #Letterkenny proud! Coinnigh gabhail 👏 https://t.co/oyNenC8Iym
1324095755347464193	2020-11-04 21:06:43+00:00	What a lovely idea..well done to Howard Welsh, Ms.Trearty and all the students at @Royalandprior for this beautiful caring project with Brentwood Manor Nursing Home #Covid19 @Postvox #penpals #bettertogether https://t.co/wB8JxIi1cK
1324126712477732867	2020-11-04 23:09:43+00:00	Comhghairdeas Brendan @RepBrendanBoyle on your re-election. Hope you and your family in the US, #Glencolmcille and #Donegal enjoy this well-deserved victory #Elections2020 https://t.co/f0q7jsBxyk
1324697626332286977	2020-11-06 12:58:20+00:00	Maidin ghalánta as bhaile #carrigart #home #lucky #donegal @govisitdonegal https://t.co/YkV1zF4p0K
1324792569944039424	2020-11-06 19:15:36+00:00	Brilliant 👏 https://t.co/PZWBCjrzrS
1325424276074360832	2020-11-08 13:05:47+00:00	Congratulations and best wishes to the very talented Barry Sweeny on the launch of his new Creative Art website #buydonegalweekend #localhands #donegal #creativeart #donegalyourchristmas #creativeart #barrysweeny @DonegalFG @DonegalInvest  https://t.co/kZ7POaCoGA
1325804649392300032	2020-11-09 14:17:15+00:00	I’m pleased to see that some retailers in #Donegal are going to benefit under the €5.3M Online Retail funding scheme announced by @Damien_English &amp; @Entirl  The successful applicants will receive funding ranging from €16,000 to €40,000 to help strengthen their online offering https://t.co/cayVp40yzp
1326110742920253440	2020-11-10 10:33:33+00:00	Ádh mór ar gach duine atá ag glacadh páirte i #Gaeilge24 inniu @gaeilge24 @CnaG @SnaGaeilge #Gaeilge https://t.co/5WVCVqDsFX
1326246553418395648	2020-11-10 19:33:13+00:00	I'm delighted to see @DonegalA is to share in  additional operational funding support of €6M being made available to #Donegal, Knock &amp; Kerry as part of new Government supports for aviation in light of the difficult season being faced. Comhghairdeas #DonegalAirport @1Hildegarde https://t.co/dKM0hSIaV9
1326841721456652288	2020-11-12 10:58:12+00:00	I am pleased to welcome the news that Tata Consultancy @TCS are coming to the North West, with existing jobs secured following major buyout. I wish to congratulate everyone involved in today's positive news. Guím gach rach ar an chomhlacht amach anseo @Pramerica_Ire #Letterkenny https://t.co/A6FmB5scEr
1327019290554474499	2020-11-12 22:43:48+00:00	..and are currently upskilling approx. 100 of their current staff in preparation for their new global challenge. @DonegalETB have been leading the charge with this developmental crusade and today’s news is the culmination of a lot of that heavy lifting #furthereducation
1327217285367525376	2020-11-13 11:50:33+00:00	Lovely breezy morning, radharcanna den scoth #Fanad #IslandRoy #inside5km #carrigart #downings @VisitFanad @govisitdonegal https://t.co/RVutL1GhLd
1327592331550330886	2020-11-14 12:40:51+00:00	Ádh mór Dún na nGall @officialdonegal best of luck! @UlsterGAA @Armagh_GAA #Donegalgaa #Donegal #dúnnangall https://t.co/2NXcbBRMES
1327621782543675392	2020-11-14 14:37:53+00:00	What a great afternoon of #Donegal sport @officialdonegal @DonegalLGFA @UlsterGAA @officialgaa @SportTG4 @GAA_BEO #dúnnangall https://t.co/C50V9XkcCZ
1327657073853820928	2020-11-14 16:58:07+00:00	great coverage of the match with @OisinLFKelly &amp; Martin McHugh today @HighlandNews @officialdonegal #DonegalGAA #dúnnangallabú https://t.co/L9WjSPuUmv
1327760131497598978	2020-11-14 23:47:38+00:00	👏🏆 https://t.co/N5cBsx8KZJ
1327984966991552514	2020-11-15 14:41:03+00:00	Lovely idea 🕯 https://t.co/aX7VTCf2LF
1328112988482580480	2020-11-15 23:09:46+00:00	Well done Brí 👏 https://t.co/aEaaLtLYR0
1328384097690021891	2020-11-16 17:07:03+00:00	#buydonegal #ceannaighdúnnangall #donegal https://t.co/XueItfQ5js
1328709128596959238	2020-11-17 14:38:37+00:00	Advance payments under year four of the Sheep Welfare Scheme have commenced today, with €1.86M to issue to 3,214 #Donegal farmers. I welcome the provision of funding for an additional year of the sheep welfare scheme, with that additional year opening next Feb #sheep #farmers https://t.co/fiWYRfnCKM
1328734164833677313	2020-11-17 16:18:06+00:00	Agallamh cruaidh, iontach cróga agus teachtaireacht tábhachtach, maith thú Christopher  @cms_sweeney https://t.co/buyQ7FcRm2
1328762219937587203	2020-11-17 18:09:35+00:00	Great work 👏 well done to all involved, obair ar dóigh #StandUpWeek @AbbeyVS @DonegalETB https://t.co/AWrcHVxznW
1329024331981213697	2020-11-18 11:31:07+00:00	@smhfk @OireachtasNews Great to have Principal Evelyn McLoughlin, and Ms Crowley and her 3rd Year CPSE class join in to listen to today’s discussion @smhfk #EuropeanAffairs
1329105243104309248	2020-11-18 16:52:38+00:00	Well done to everyone @LoretoMilford_ 👏 https://t.co/HiVlDgOPyv
1329165811630690305	2020-11-18 20:53:18+00:00	Píosa beag a rinne mé inniu ar @Barrscealta1 le @MichelleNicGria faoin Bhreatimeacht agus an Coiste Gnóthaí Eorpacha https://t.co/Ocp9aN47As https://t.co/9lw16yhzE0
1329393952856928257	2020-11-19 11:59:51+00:00	The €50m Beef Finisher Payment will issue this week. The payments will be an important boost for the sector who have faced many challenges. 885 #Donegal farmers to receive funding under the scheme, with an average payment of €1,850 per application #farming #BeefFinisherPayment https://t.co/uh6NaAIyfA
1329496679121379330	2020-11-19 18:48:03+00:00	Lúchair orm cóip den Fhoclóir Nua Gaeilge-Béarla ag Pádraig Ó Mianáin. Go raibh maith agaibh @ForasnaGaeilge agus comhghairdeas mór libh ar son na hoibre uilig atá déanta agaibh ar seo thar na blianta #Gaeilge @focloir_ie https://t.co/jYiVTbhCso
1329497857032925184	2020-11-19 18:52:44+00:00	Foclóir iontach, 1800 leathanach! Comhghairdeas @ForasnaGaeilge #foclóir #Gaeilge #Béarla https://t.co/dW4PH6M0WA
1329732396430856195	2020-11-20 10:24:43+00:00	Físeán iontach, maith sibh Clíona &amp; na filí Róisín, Caoimhe &amp; Máire.. cúr i láthair &amp; dánta ar dóigh. Tionscnamh deas @Muintearas Thír Chonaill a thugann árdán do Fhilí Óga Thír Chonaill- Comhghairdeas mór 👏 #FilíÓgaTírChonaill @Amharclann_GD @PobalscoilD https://t.co/k8FECfkTmd
1329752052227076096	2020-11-20 11:42:49+00:00	Some #Donegal Meals on Wheels providers will receive funding under Measure 3(a) a new initiative under #CLÁR2020 to recognise the important role these community groups play in responding to #COVID19, to help purchase equipment &amp; make adaptations to existing vehicles @HHumphreysFG https://t.co/81o9XKcOhi
1329849881754800129	2020-11-20 18:11:33+00:00	Ádh mór ag an deireadh seachtaine @officialdonegal #hurling #Donegal #DúnnanGall https://t.co/8XXLAKwOZf
1329854693523263489	2020-11-20 18:30:41+00:00	Lovely to receive this edition of Ireland’s Heritage magazine @IrishTimes in the post this week from @HeritageHubIRE &amp; @donegalcouncil ..go raibh maith agaibh #HeritageAwards  @HeritageWeek @GapHeritage #RathmullanDistrictLocalHistSoc @rathmullaninfo #Glenswilly #heritage #cultúr https://t.co/JCvQwn9I42
1329854834401566723	2020-11-20 18:31:14+00:00	Nice to celebrate our Counties successes at the recent #HeritageAwards &amp; to acknowledge the hardwork of the local communities &amp; by the Heritage Officers, including Joseph Gallagher in #Donegal Comhghairdeas mór libh ar son na hoibre uilig @HeritageHubIRE @HeritageWeek #oidhreacht https://t.co/h4SHn98dwd
1329886646888779778	2020-11-20 20:37:39+00:00	The final episode from #Donegal, what a great week, highlighting and showcasing our County. Well done to everyone involved in tonight’s show &amp; all week @Seaside_Plants #Falcarragh &amp; @UplandEip Inishowen @govisitdonegal  #RTENationwide @RTEOne  @farmfornature #farming https://t.co/6nva33YF6t
1330307278650675201	2020-11-22 00:29:05+00:00	Comhghairdeas mór, well done to all involved @SpraoiSport #PrideofPlace https://t.co/Yp44v88pXZ
1330497135683514372	2020-11-22 13:03:31+00:00	Ádh mór @officialdonegal in the @UlsterGAA SFC Final in Armagh against Cavan this afternoon and best wishes to our Hurling team in the #NickeyRackard Cup Final at Croke Park today vs @MayoGAA  Ádh mór ar an dhá fhoirne inniu 🏆 #Dúnnangallabú #UlsterFinal #DonegalGAA #threeinarow https://t.co/DQXbeHa0kx
1330541871458889735	2020-11-22 16:01:17+00:00	What a great day for @TipperaryGAA football! and a special congrats to Donegal’s Charlie McGeever, part of the Tipperary back room team.. Comhghairdeas, enjoy the celebrations! #Donegal @FinnHarpsFC @FanadUtdFc https://t.co/hKGzsImeLI
1330830785616678912	2020-11-23 11:09:19+00:00	Looking back on a great weekend of sport, I just wanted to acknowledge the commitment of @officialdonegal players &amp; Management team over the past few months. They make enormous sacrifices in their own personal lives and it is deeply appreciated #dúnnangall https://t.co/gGvPEWQDdf
1331267362981605385	2020-11-24 16:04:07+00:00	Looks fantastic, well done to all involved, and best wishes this evening, comhghairdeas mór 🎄 https://t.co/p4w0YNidrr
1332983254597705731	2020-11-29 09:42:28+00:00	Best wishes to Mary, Michael and all the family #Christmas #WhoriskeysChristmasDisplay #Kerrykeel #Nollaig 🎄 https://t.co/72LzBpJ1HA
1333562135037816832	2020-12-01 00:02:44+00:00	Delighted to attend this virtual official opening this evening at @LYIT with Professor Bill Campbell in attendance. Well done to Paul and all the team at #LYIT #ProfessorBillCampbell @SimonHarrisTD https://t.co/wY09WhJ5jR
1336616022044979201	2020-12-09 10:17:47+00:00	Best of luck @michaelmargey on your year ahead. Comhghairdeas agus ádh mór ort #President2021 #Letterkenny @lkchamber https://t.co/FwEV8JgrWS
1336820806375059458	2020-12-09 23:51:31+00:00	Cuid daoibh seo feicthe agam, cuid eile le féachaint orthu gan mhoill #Gaeilge https://t.co/jOJcdjaZqq
1336956772284850177	2020-12-10 08:51:48+00:00	With no TV in 1978, my first World Cup was 1982. What a stage - with Paola Rossi in the leading role. Thank you Paola for kicking starting the soccer journey..cuimhní iontacha. Suaimhneas síoraí dá anam #PaolaRossi #Italy https://t.co/kUp7z6eURV
1338050300423364608	2020-12-13 09:17:06+00:00	@gazzachef Hope things are well with you Gary?
1338581446173265920	2020-12-14 20:27:41+00:00	#TrasnaNadTonnta #Gaeilge https://t.co/MX1JX0F0Ca
1339183269905133569	2020-12-16 12:19:07+00:00	#EUAffairs @OireachtasNews https://t.co/cwaIHolhG9
1342782350439178241	2020-12-26 10:40:34+00:00	Wishing everyone a safe, happy, and peaceful Christmastime, after a very tough and challenging 2020. Nollaig faoi Shéan agus faoi Shonas daoibh go léir #NollaigShona #Nollaig2020 #dóchas https://t.co/Umwnn1Pe1E
1347651269440262151	2021-01-08 21:07:55+00:00	Comhgairdeachas mór @marty_walsh atá roghnaithe mar Rúnaí Saothair ag  @JoeBiden Congratulations to Marty Walsh Mayor of Boston, who has been selected as Secretary of Labour. Mayor Walsh has always been a great advocate for us here in #Donegal agus guím gach rath air amach anseo https://t.co/4BPApJPDRl
1353722363263787011	2021-01-25 15:12:17+00:00	I am delighted to see the project at Scoil Íosagáin now progressing to Stage 3 Tender. A colleague from the DES Major Projects Tender Section will be in contact to support the school.Dea-scéala don scoil &amp; don cheantar, comhghairdeas le Sinéad &amp; leis an foireann scoile #Buncrana https://t.co/TZAXCswnR3
1359458101917863937	2021-02-10 11:04:03+00:00	Fear agus Bean Sneachta adhering to social distancing this morning in Malin Town  #socialdistancing #scaradhsóisialta #sneachta #MalinTown (Photo sent to me by a friend) https://t.co/pr9lT0dyN0
1377234042614124545	2021-03-31 12:19:18+00:00	Live with @GregHughes2 @HighlandNews this morning #covid19 #restrictions #vaccinerollout #Donegal  https://t.co/AUDtbF3zl2 https://t.co/wDHfkJMBiL
1377635557992464390	2021-04-01 14:54:46+00:00	Comhghairdeas Ava @AbbeyVS #IrishTweedscapes https://t.co/fo9fpXJNNq
1377708890293420033	2021-04-01 19:46:10+00:00	Finn Harps have been granted almost €4M for development works in Stranorlar.Myself&amp;Martin Harley have been working on this project for a no of years with the Development Committee;delighted the project can now move to construction @finnharps @KevinMcHugh10 #OllieHorgan @LOIDOTIE https://t.co/AND1ZTzMvK
1377713462596546560	2021-04-01 20:04:20+00:00	This is a great day for sport in #Donegal. Finn Harps are flying high at the top of the league thanks to Ollie Horgan &amp; his team. Its also great news for everyone involved at underage at the club including former Harps captain Kevin McHugh who does tireless work at underage level
1377904831554281474	2021-04-02 08:44:46+00:00	@LionraLC Beannachtaí na Cásca oraibhse fosta 🐣
1378445715517620224	2021-04-03 20:34:03+00:00	Suaimhneas síoraí  #lightupforliam https://t.co/RirvymufWw
1378697095780171778	2021-04-04 13:12:57+00:00	Cáisc Shona daoibh #HappyEaster https://t.co/zkhT0G4wnG
1378789591830892546	2021-04-04 19:20:30+00:00	Trá Mór Beach on Easter Saturday. The vast majority of people are doing the right thing; staying at home &amp; making essential journeys only,even with this being so difficult. So many have made so many sacrifices &amp; continue to do so to keep us all safe #tabhairaire #StaySafe #Easter https://t.co/nWtNIUcnzE
1378789986187816961	2021-04-04 19:22:04+00:00	@LOCuinneagain Cáisc shona 🐣 @LOCuinneagain @OideasGael
1379067692511023108	2021-04-05 13:45:34+00:00	Great to hear the in-laws can now avail of Donegal’s Kinnegar in SuperValu, Birr @KinnegarBrewing @SuperValuIRL #Kinnegar #ScraggyBay #home #Donegal https://t.co/vAVs9LfF71
1379388959369871367	2021-04-06 11:02:10+00:00	Ag baint an-sult as an chlár seo ar mo bhealach go Baile Átha Cliath; iontach spéisiúil ar fad.. Comhghairdeas mór libh uilig a bhí páirteach ann @RTERnaG @RNF36 #ScoilRannnaFeirsde https://t.co/zxu1FJcJDy
1379866863950249985	2021-04-07 18:41:11+00:00	Píosa ar maidin @Barrscealta1 ..níl mé sásta leis an easpa dul chun cinn atá a dhéanamh maidir le bád farantóireachta úr d’Oileán Thoraigh nó forbairtí ag Cé Mhachaire Rabhartaigh. Tá mé i dteagmháil leis an Aire @HHumphreysFG faoi seo le cruinniú a eagrú  https://t.co/QDbHGWoqnW https://t.co/uVLsH4eRZ9
1379881917449920521	2021-04-07 19:41:00+00:00	I will be hosting an online discussion on the future of remote working for Donegal on 15th April at 8pm; this is your opportunity to share your views and shape the future of remote working #shapeyourfuture #remoteworking @FineGael @HHumphreysFG  https://t.co/lPa1OUPZ6i
1380520646195679237	2021-04-09 13:59:05+00:00	€3.8M allocated under the LEADER Programme for #Donegal to support locally-led projects in remote working, creating jobs. This funding is a key part of #OurRuralFuture the Government’s new five year strategy; The new programme is now open for applications https://t.co/ut8U9d510p https://t.co/7xtZCtiy65
1380926608266166274	2021-04-10 16:52:14+00:00	Congratulations to history maker Rachael Blackmore. Fantastic win 🏆 #GrandNational2021   #Aintree @rachaelblackmor  Comhghairdeas mór 👏🏼#minellatimes #history https://t.co/qNRKHsBcN2
1380975491193114624	2021-04-10 20:06:29+00:00	A big thanks to @ChrisMcNultyDgl for asking me to meander back down memory lane and looking forward to the read... seconds out! 🥊 #boxing #Carrigart #WBO @AndyLeeBoxing  #BoxingInDonegal  https://t.co/l4FmsJ5qXq https://t.co/SFifKduafS
1381311123740327945	2021-04-11 18:20:10+00:00	Maith sibh @OideasGael @LOCuinneagain #Gaeilge https://t.co/XpTtdGYkG1
1381528778132881409	2021-04-12 08:45:02+00:00	The Donegal 'Shape Your Future' discussion will take place on Thursday at 8pm. This will be an opportunity for individuals &amp;businesses in #Donegal to engage with Government in relation to the future of work #remoteworking #digital @FineGael @HHumphreysFG   https://t.co/lPa1OUPZ6i https://t.co/nKhOVIDLJ7
1381917062054940672	2021-04-13 10:27:57+00:00	The Joint Committee on EU Affairs meeting now to discuss CETA and its Impact on Irish-Canadian trade and relations with @IreCanBiz &amp; the Chargé d’Affaires of the Canadian Embassy in Ireland @SuzDrisdelle #EUAffairs #CETA #LeinsterHouse  @OireachtasNews https://t.co/tZoZiE3lNS
1381924684124536834	2021-04-13 10:58:14+00:00	Beo anois @Barrscealta1 @MichelleNicGria ag labhairt faoi leathanbhanda, chian obair i Dhún na nGall agus cuid de na deacrachtaí; cruinniú ar siúl Déardaoin #NBI #shapeyourfuture @HHumphreysFG  @FineGael  https://t.co/lPa1OUPZ6i
1381949255330435074	2021-04-13 12:35:52+00:00	Ádh mór ar @GSCuUladh agus @PobalscoilD as they prepare for the All-Ireland Final of @UdarasnaG  'Clár na gComhlachtaí Competition' which will be held online on  22 April @JA_Irl  Comhghairdeachas mór 👏🏼#CluasaCliste #DSGAdhmad https://t.co/4Za0GQfUD3
1381983078134976514	2021-04-13 14:50:16+00:00	Shape Your Future online discussion taking place Thursday evening at 8pm; you can register on the link below to be involved, to share your views or raise questions; Bígí linn!  https://t.co/lPa1OUPZ6i  #remoteworking #shapeyourfuture #Donegal @HHumphreysFG @FineGael @DonegalFG https://t.co/dIoRNbEKDq
1382277570545205250	2021-04-14 10:20:28+00:00	Delighted that St Bernadette's Special School #Letterkenny has been approved funding under EWS to carry out necessary flooring works in some parts of the old school building to ensure they are compatible with wheelchair users. Well done to John Haran &amp; all the team @Education_Ire https://t.co/0r9HoccfIO
1382640810110427146	2021-04-15 10:23:52+00:00	Useful exchange yesterday with COSAC Chairs on Conference on Future of Europe. Thanks to the COSAC Troika for keeping us up to date #COSAC #EUAffairs @2021PortugalEU https://t.co/2BleRadjbo
1382650261408202752	2021-04-15 11:01:25+00:00	Píosa iontach @Barrscealta1 anois le Francie Cullen.. an-spéisiúil ar fad #CéimAniar #GuthGhoill #NaDúnaibh
1382664515825889282	2021-04-15 11:58:03+00:00	Major boost for Water Sports today in #Donegal with a major investment by @Failte_Ireland &amp; the Gov worth €19M to build world class facility centres across the country, with two in Donegal-Cnoc na Muirleog Downings &amp; Tullan Strand Bundoran @donegalcouncil @DonegalETB  #NaDúnaibh https://t.co/hMpgbqm6CK
1382731267507126276	2021-04-15 16:23:18+00:00	Still some time left to register for this evening's discussion, kicking off at 8pm. Go to:  https://t.co/lPa1OUPZ6i to get the link to join in #shapeyourfuture #remoteworking @FineGael  @HHumphreysFG   @DonegalFG https://t.co/0CcY6ScIhN
1382799385172541444	2021-04-15 20:53:59+00:00	Really positive discussion tonight with a fantastic turnout from all corners of #Donegal Thank you to everyone who joined in, raised questions and shared ideas..go raibh maith agaibh. Huge thanks @HHumphreysFG for the positive engagement @FineGael #shapeyourfuture #remoteworking https://t.co/t8xma7vSQV
1383025756788432899	2021-04-16 11:53:30+00:00	Flowers in full bloom outside Leinster House ar mo bhealach isteach chuig cruinniú Chomhchoiste na Gaeilge, le plé a dhéanamh ar Bille na dTeangacha Oifigiúla #Gaeilge @OireachtasNews https://t.co/wMBy6jfzso
1383033689999863811	2021-04-16 12:25:01+00:00	Ag cruinniú Comhchoiste na Gaeilge, na Gaeltachta agus Phobal Labhartha na Gaeilge faoi láthair ag plé Bille na dTeangacha Oifigiúla (Leasú) 2019 #Gaeilge @OireachtasNews https://t.co/YG70W2WEH8
1383726300926382088	2021-04-18 10:17:13+00:00	Lovely wee reminder this morning on my phone, 6 years ago. The 2015 U14 Donegal girls team which went on to win Ulster &amp; compete in 2 All-Ireland finals @DonegalLGFA made a great effort in promoting Irish in games&amp;training, donated Murphys Gloves by @CnaG #Gaeilge #LáidirleChéile https://t.co/W0oUHBe7tO
1383839125363560457	2021-04-18 17:45:32+00:00	So lovely to get out and enjoy Sliabh Liag earlier today. Such stunning scenery, ba chóir dúinn a bheith buíoch as a bhfuil againn 🙏🏼 #Donegal #breathtaking @slieveleague_ @govisitdonegal  #SliabhLiag https://t.co/hkkTvIwAsy
1384024621956042758	2021-04-19 06:02:38+00:00	Donegal will receive the largest allocation of funding under #RuralRegeneration seeing Carndonagh Ballybofey/Stranorlar &amp; Burtonport/Árainn Mhór  benefit by €20M to support their projects @HHumphreysFG @DeptRCD @donegalcouncil @SpraoiSport @CFFAM @TheBASE_Donegal #ourruralfuture https://t.co/f290B7vGAS
1384027477446594570	2021-04-19 06:13:59+00:00	Rural Regeneration Funding of €20M for #Carndonagh #Ballybofey #Stranorlar #Burtonport #ÁrainnMhór @HHumphreysFG  @DeptRCD #OurRuralFuture #digital #remoteworking @HighlandNews https://t.co/LhYvfhZoIc
1384067184998031361	2021-04-19 08:51:46+00:00	Great news for #Donegal, Carndonagh @SpraoiSport  Ballybofey/Stranorlar, Burtonport, Árainn Mhór.. comhghairdeas 👏🏼@donegalcouncil @HHumphreysFG @DeptRCD @DonegalRegen @DonegalFG #OurRuralFuture #DúnnanGall @Donegal_News https://t.co/iMUhTtxXzS
1384078756965359619	2021-04-19 09:37:45+00:00	Good news today for @DonegalA which is to receive almost €900,000 in capital funding for safety, security &amp; sustainability under the Regional Airports Programme. Deá scéala inniu do hoibreacha ag Aerfort Dhún na nGall, comhghairdeachas mór 👏🏽 #carrickfinn #airport @1Hildegarde https://t.co/PaL2Zf1C9K
1384105096229781505	2021-04-19 11:22:25+00:00	The Gov has today launched a new 5year plan to increase the number of new apprentices every year from 2025,introduce a new grant for employers who take on apprentices;broaden the range of apprenticeships including in health &amp; farming @SimonHarrisTD @finegael #ApprenticeshipForAll https://t.co/JX62Lluskj
1384433053397917699	2021-04-20 09:05:36+00:00	Meeting ongoing with Commissioner @ThierryBreton The new Industrial Strategy and its plans and benefits for SMEs, the privacy and civil liberty concerns surrounding the proposed Digital Green Certificate and vaccine production &amp; capacity to be discussed #EUAffairs @OireachtasNews https://t.co/wgVshL70JL
1384496073213808643	2021-04-20 13:16:01+00:00	Delighted to see two #Donegal schools successful today under Emergency Works:  @StCatherinesVS for Access Works And St. Mary's NS Castlefinn for Rewiring of school building installations. Congratulations to the teams at both schools #Killybegs #Castlefinn @DonegalETB #education https://t.co/ig2D9EGzQM
1384520697192529920	2021-04-20 14:53:52+00:00	A great day for the County, benefitting by over €20M under #RuralRegeneration ..massive congrats to all the groups involved #OurRuralFuture @SpraoiSport @TheBASE_Donegal #SEED #Burtonport #ÁrainnMhór @HHumphreysFG @DonegalFG @donegalcouncil @HighlandNews  https://t.co/BFmf9mSFB8
1384772021498822658	2021-04-21 07:32:32+00:00	The Three D’s Donegal/ Down and Derry battle it out for a provincial semi final slot.. Best of luck to the Donegal team @officialdonegal for the 2021 campaign - Cúige Uladh - The toughest @UlsterGAA   #DúnnanGall #donegalgaa https://t.co/Fqi0vdZEv4
1384879114075705346	2021-04-21 14:38:05+00:00	Ádh mór ar dháltaí @GSCuUladh agus @PobalscoilD as they prepare for the All-Ireland Final of @UdarasnaG ‘Clár na gComhlachtaí Competition' tomorrow @JA_Irl  Comhghairdeachas &amp; ádh mór 🤞🏽#CluasaCliste #DSGAdhmad https://t.co/5wKp3NWG1j
1384913277659095040	2021-04-21 16:53:50+00:00	Delighted to learn that the major project building @StColumbasStran Stranorlar under the ADAPT2 Programme has received approval today to progress to Stage 2a-1. Great news for Tom Rowan and all in St Columba’s and for the Finn Valley community #Stranorlar #education #MartinHarley https://t.co/9T1OtorrMw
